,id,texto,fecha,retweets,likes,fuente,nickname,num_seguidores,num_siguiendo,ubicacion,listas
259,1231685968815624192,RT @UnSoloCamananse: Quiero pizza ☹️😢😫,2020-02-23 21:03:13,2,0,Twitter for iPhone,angiecruz_8,1410,484,Nicaragua,0
260,1231685938339876864,Pizza y #GalaOT6 que más puedo pedir?🤩🤩🤩,2020-02-23 21:03:05,0,0,Twitter for Android,Miriam94508927,8,83,,0
261,1231685926386110469,"RT @constanzaneiras: Mi polola tuvo un pésimo día, así que la estoy esperando con pizza, micheladas, un baño de tina y una película que rec…",2020-02-23 21:03:03,52,0,Twitter for iPhone,montsemontymon,1607,2498,"Osorno, Chile",1
262,1231685917129216001,@DominosPizzaMex tu sucursal de monterrey nos cobró una pizza que tardó UNA HORA en llegar; dejaron de contestar y… https://t.co/tDA8gc2qU5,2020-02-23 21:03:00,0,0,Twitter for Android,AlayoAgua,629,392,,1
263,1231685895947988993,RT @Lord_Charcha: Hermano/a como te va a caer mal Ricky Martin? Es como decir que no te gusta la pizza o las papas fritas.,2020-02-23 21:02:55,3,0,Twitter for Android,JotaPez87,547,1356,Chile,2
264,1231685893259431938,"Hace rato pensaba en que tenía ganas de pizza, minutos después a la 1:48 me llega un mensaje de @RappiMexico donde… https://t.co/cpaaXJPm0i",2020-02-23 21:02:55,0,0,Twitter for iPhone,niniamaravilla,3829,1291,MX - Lindavista,44
265,1231685887928545280,"@LuisitaMacias Curia es lindo, aunque la playa por partes tiene mucha piedras pero es muy tranquilo, Olon es lindo… https://t.co/4s46FGVx5U",2020-02-23 21:02:53,0,0,Twitter for iPhone,SarahyHuizaM,557,213,"Portoviejo, Ecuador",0
266,1231685883067346946,Quiero una pizza de gavilan 😹♥️...,2020-02-23 21:02:52,0,0,Twitter for iPhone,sylennisD,1808,634, Pαиαмα🇵🇦 | •Cнιтяε✨,5
267,1231685867338596359,Hoy mi amigo Roberto pidió una pizza de @dominosmx al Auditorio Luis Elizondo. Se la entregaron hora y media tarde… https://t.co/oZcQCJ4z6J,2020-02-23 21:02:49,0,1,Twitter for iPhone,JimmyGtzB,385,566,,1
268,1231685842080583681,Me muero por un matambrito a la pizza 🤤🤤,2020-02-23 21:02:43,0,0,Twitter for Android,florflorentin_,203,198,posadas-misiones,0
269,1231685839513686017,RT @carmengpablo: @Uber_ES hora y media esperando un pedido. La pizza fria se paga al mismo precio??,2020-02-23 21:02:42,1,0,Twitter for Android,AnabelOG,164,317,"Sevilla, en abril.",2
270,1231685833201111040,"Qué pedo con la raza que se come menos de 5 rebanadas de pizza, todo bien en casa?",2020-02-23 21:02:40,0,0,Twitter for Android,marcolunac26,137,202,"Hermosillo, Sonora",0
271,1231685819515183105,"―Le ha dado de pleno en la espalda y ha acabado cayendo delante de la puerta.

Rest in pizza margherita, Miyuki.―

U...Ugu.. Gwa.",2020-02-23 21:02:37,0,0,TweetDeck,SHlRA_YUKl,55,56,[Rp account] [Icon: picrew],1
272,1231685803513991168,Quiero una pizza con papas fritas y milanesa con empanadas https://t.co/Rm7TYSqft8,2020-02-23 21:02:33,0,0,Twitter for Android,AbriRemorini,53,48,"La Plata, Argentina",0
273,1231685802029199361,narcos pizza y sushi,2020-02-23 21:02:33,0,1,Twitter for iPhone,fernandoc1017,215,1023,laredo texas ,0
274,1231685783049900032,"Lo único que me trae consuelo hoy, es que acabo de pedir una pizza",2020-02-23 21:02:28,0,0,Twitter Web App,AnaMPeralta,108,508,"Tu corazón, baby",0
275,1231685749688410112,son las 6 de la tarde y *saca una bandeja de pizza*,2020-02-23 21:02:20,0,0,Twitter for Android,LadyMareh,210,289,Reconquista,0
276,1231685749407461376,"A veces,  la humanidad es una pizza. https://t.co/KiwJquY1VT",2020-02-23 21:02:20,0,1,Twitter for iPhone,puyslas,1725,1986,,23
277,1231685732986769408,@blcknsad cual en forma de protección rodeó con sus brazos uno del chico hasta que Eva apareció y los hizo pasar al… https://t.co/CPZr8OSQCZ,2020-02-23 21:02:17,0,0,Twitter for iPhone,ThxSecrxtLovx,1,1,C H I C A G O. ,0
278,1231685721284587520,Ruso está intentando que ligue con la chica del pizza móvil porque dice que me está haciendo ojitos ayuda,2020-02-23 21:02:14,0,0,Twitter for Android,femielba,226,85,Galiza,1
279,1231685695317708801,@Uber_ES hora y media esperando un pedido. La pizza fria se paga al mismo precio??,2020-02-23 21:02:08,1,1,Twitter for Android,carmengpablo,195,212,Sevilla,2
280,1231685667412987904,Wacho traiganme la pizza que me cago de hambree,2020-02-23 21:02:01,0,0,Twitter for iPhone,NaquiasAlderete,892,805,,0
281,1231685651726315521,"RT @kalamar75: Dietista: ""David, ya sé que con la paella hoy tienes mucho lío pero hay un niño en aislamiento, trasplante de médula, y la m…",2020-02-23 21:01:57,108,0,Twitter for Android,JuanCaro94,246,271,España,14
282,1231685631983702016,Diablo le tengo ganas a una pizza 🤒,2020-02-23 21:01:52,0,0,Twitter for iPhone,Rialis0610,332,172,Puerto Rico,3
283,1231685545773928448,MadRE MÍA EXPRESS VIP PIZZA EN TOR CENTRO DE SEVILLA AAAAAAAAAAAAAA@A https://t.co/swjgw8gq0R,2020-02-23 21:01:32,0,0,Twitter for Android,paula_not_found,134,149,Benacazhou,6
284,1231685507882483712,"RT @MartiFredo: @mark_ht Es un plan bien instrumentado por los dealers, afuera de las escuelas ofrecen a bajo precio o regalado algún alime…",2020-02-23 21:01:23,1,0,Twitter for Android,Sonny_mx,744,818,,16
285,1231685483564060672,@carmeenalbala Te iba a decir el de los besos pero es el mismo que el de la pizza 😂😂,2020-02-23 21:01:17,0,0,Twitter for Android,Luustrange,461,236,Mallorca.,5
286,1231685457299283969,Me ha sentado mal la pizza,2020-02-23 21:01:11,0,0,Twitter for Android,AmajikiGamzee,17,16,Fuera de aquí.,0
287,1231685442782875648,RT @sadbxbygirlx: ¿te apetece ver pelis de miedo conmigo y comer pizza? 🥺🥺,2020-02-23 21:01:07,44,0,Twitter for Android,albamaartinez__,611,322,"Fuenlabrada, España",6
288,1231685439188348930,Mí campera tenía migas de masa de pizza y olor a salsa prestarsela a mí amiga male sal,2020-02-23 21:01:06,0,0,Twitter for Android,Gino_fermin,1376,1960,Buenos Aires - Daireaux,3
289,1231685408108548100,"RT @PentotalSadico: —Siri, pídeme una pizza con piña. 
—Buscando ""sicarios colombianos"".",2020-02-23 21:00:59,33,0,Twitter for Android,PabloTParasol,96,511,A pos yo vivo en Sevilla :v,0
290,1231685405491318784,"RT @kalamar75: Dietista: ""David, ya sé que con la paella hoy tienes mucho lío pero hay un niño en aislamiento, trasplante de médula, y la m…",2020-02-23 21:00:58,108,0,Twitter for iPhone,rubenay7979,27,175,España,0
291,1231685400286113794,Segunda pizza. Esta tiene mejor pinta. https://t.co/Fgf2KQhOyH,2020-02-23 21:00:57,0,0,Twitter for Android,yawin123,682,352,$me.location,46
292,1231685389020209152,"Mi madre; Samara q quieres de cenar
Yo: No tngo ganas
Mi madre: Si algo,hay pizza en
Yo: Bueno hazme una poquita
Mi… https://t.co/k6gF3HXddR",2020-02-23 21:00:55,0,1,Twitter for Android,samaritatena,43,76,"Sevilla, España",0
293,1231685352366264325,"Últimamente la #pizza 5QUESOS se está poniendo de moda en la localidad pero ojo al dato, que lleva un ingrediente e… https://t.co/ZbwemNkasU",2020-02-23 21:00:46,0,0,Twitter Web App,DarilosIllescas,1314,1049,"Calle Coso, 22",12
294,1231685339430957056,"@IbaiLlanos Después de la pizza con piña, que esperabas?",2020-02-23 21:00:43,0,0,Twitter for Android,darkmosk,167,499,,0
295,1231685332439052290,"Una pizza napolitana debe tener ingredientes cuya procedencia sea la región de Campania, que su diámetro sea de 35… https://t.co/uiN8VQlrco",2020-02-23 21:00:41,1,0,Hootsuite Inc.,FoodandWineES,3172,387,México,32
296,1231685325912715264,luego soy yo la desubicada por gustarme la piña en la pizza literalmente a vosotros os gusta la pasta de dientes co… https://t.co/rLL1O6f8Q6,2020-02-23 21:00:39,0,7,Twitter for Android,pangurbban,461,294,vlc,8
297,1231685263291830273,"@BokEluno Si, déjala para mañana... te la comes con mates a la pizza",2020-02-23 21:00:25,0,0,Twitter for iPhone,damianherran,132,788,Bahia Blanca,0
298,1231685163496722432,RT @sadbxbygirlx: ¿te apetece ver pelis de miedo conmigo y comer pizza? 🥺🥺,2020-02-23 21:00:01,44,0,Twitter for Android,mellamansarus5,90,119,"Madrid, Comunidad de Madrid",1
299,1231685160355057664,"#ToquesEnElSalvador

¡Cada día más cerca! JINJER iniciará su gira latina en EL Salvador - 10 de Marzo en Buhos Pizz… https://t.co/k96FkWiCDO",2020-02-23 21:00:00,0,1,TweetDeck,NACIONMETAL,4475,2607,El Salvador,37
300,1231687496141959168,"@blumcfeu ¿Tendrá sándwich de sesos en el menú? Se preguntó así mismo.- 
Atún está bien aah... ¿Te debo algo? -Preg… https://t.co/AA3OcKimf6",2020-02-23 21:09:17,0,0,Twitter for iPad,Ghostman612,19,32,#derkinsrp,1
301,1231687421999316992,Se me antojaron fideos caseros o sándwich de miga 🤔,2020-02-23 21:08:59,0,0,Twitter for iPhone,MaugeCatalan,114,278,"Neuquén, Argentina",0
302,1231687366974164994,@soycalima @GranCTimes Calima ya está bueno ya. Que el sándwich me supo a pollo con arena.,2020-02-23 21:08:46,0,0,Twitter Web App,Aslog_Ica,132,139,Ay mi Gran Canariaaaa ,0
303,1231687135968845824,"@Cylyan7 que cojones Sandwich , que me sacas 100 lvl",2020-02-23 21:07:51,0,1,Twitter Web App,ITSJago__,125,142,,1
304,1231686604344958979,"¿Qué vas a comer hoy?
En #DiezBarraDiez encontrarás la mejor opción para comer desde una deliciosa pizza, hasta un… https://t.co/ecJtQWtZuD",2020-02-23 21:05:44,0,0,Twitter for iPhone,DiezBarraDiez,122,501,H. Escuela Naval Militar 618,0
305,1231686127389675520,RT @ladymandona: hoy hemos cenado un cubano sandwich… oh my gods! #nyam #chef #cubanosandwich en Mataró https://t.co/pjBIEfnizq,2020-02-23 21:03:51,1,0,Tweetbot for iΟS,savior1980,507,259,"iPhone: 43.343597,-3.036011",56
306,1231685881427218432,@paolamonsari @ImpactoNewsCol @AdrianaLucia Por ahora seguiré siendo en tu mundo de rumba y diversión un sándwich estupido. Gracias 😊,2020-02-23 21:02:52,0,0,Twitter for iPhone,jcesar65036517,46,458,,0
307,1231685681912504321,"RT @juanfractal22: Que alivio  poder comer en la calle sin miedos.
Alguien me puede decir que es un sándwich vacío? 
Me quita el miedo pero…",2020-02-23 21:02:04,10,0,Twitter for iPhone,vancha18,1121,1254,,1
308,1231685492292358144,"@shHallelujah Un sándwich.
De bacalao.",2020-02-23 21:01:19,0,1,Twitter for Android,Softboi42,480,521,España,16
309,1231685467009114112,"Buscando nuevas opciones.... choco pop. Paletas de sándwich de galleta con relleno de cajeta, nutella o conejito.… https://t.co/QxqgbTRlqG",2020-02-23 21:01:13,0,0,Twitter for iPhone,dulce_tempo,930,3390,"Distrito Federal, México",3
310,1231685072480342019,"Situación actual: Sola, escuchando Sons of Aguirre a toda hostia en la cocina mientras me como un sándwich de jamón… https://t.co/NNbH7Yg44T",2020-02-23 20:59:39,0,0,Twitter for Android,elhornopa_isu,128,175,horno a 180°,1
311,1231684961964642304,Entre galletas dinosaurio o gatos me hago un sándwich de gato con galletas dinosaurio,2020-02-23 20:59:13,0,0,Twitter for iPhone,FabiolaAsensio,989,506,,21
312,1231684748025577472,se me antojo un club sándwich:(,2020-02-23 20:58:22,0,1,Twitter for iPhone,gabbbla,74,230,"Tamaulipas, México",0
313,1231684638738960384,Me voy a comer otro sandwich de pollo alv,2020-02-23 20:57:56,0,0,Twitter for Android,OFVB54,37,63,,0
314,1231684528156094471,ayer estaba to jamá me hice un sandwich a las 4 de la mañana y se me olvido meter todo de nuevo a la nevera,2020-02-23 20:57:29,0,1,Twitter for Android,brujairritada,116,181,"Madrid, España",0
315,1231684421474029568,"@daviniavw_ No es una receta en sí, pero:
- cuando la pongas a hidratar, ponle un 20% de salsa de soja para que coj… https://t.co/sCHr1JBQQv",2020-02-23 20:57:04,0,1,Twitter for Android,patoderoso,150,173,"Tenerife, en mi casa :",2
316,1231684281380098048,Anoche compré un sándwich en “comidas Anita” donde le sentía gusto raro y hoy tengo una intoxicación terrible que hasta fiebre levante.,2020-02-23 20:56:30,0,1,Twitter for iPhone,Bianrodriguez0,470,457,Chajari E.R,0
317,1231684181996032006,"Yo: Te invito a mi casa a un plan tranqui, nos fumamos un porro, vemos una peli y te preparo un sanduchito...

El s… https://t.co/MaZWMlYADV",2020-02-23 20:56:07,0,1,Twitter Web App,Chachaguito,135,1050,"Bogotá, D.C., Colombia",0
318,1231683684987744256,"RT @robertoariasq: @mcrd1972 A mí me caia mal el diablito, pero era muy sabroso para decirle no a una arepa o sandwich con ella.
Bebí Toddy…",2020-02-23 20:54:08,1,0,Twitter for Android,mcrd1972,12646,10570,En NoHaylandia-Caoszuela,67
319,1231683429902749697,"RT @Diana_Leonatorr: ¿Que Tiene Que Ver El Jamón Endiablado Y El Toddy Con Las Clases Sociales?, El Diablito Es Divino Con Arepa, Sandwich…",2020-02-23 20:53:07,1,0,Twitter Web App,ClauCaroVEN,263,256,Venezuela🇻🇪,2
320,1231683355130974208,"@mcrd1972 A mí me caia mal el diablito, pero era muy sabroso para decirle no a una arepa o sandwich con ella.
Bebí… https://t.co/LBVne5jeSI",2020-02-23 20:52:50,1,0,Twitter Web App,robertoariasq,728,2015,"Bicas, Brasil",6
321,1231683092424876034,"Se me ha caído el sándwich al suelo y el queso que estaba fundidito se ha pegado al suelo, era mi cena☹️",2020-02-23 20:51:47,0,1,Twitter for iPhone,AnaSuesta,50,102,"Altura, España",0
322,1231682953698258947,"@ManoloMatos @decachetepod @festia10 @CesarGeeksOut Yo me como es “shit sándwich” sin pensarlo dos veces también, @ManoloMatos",2020-02-23 20:51:14,0,0,Twitter for iPhone,ubestyle,44,221,"Austin, TX",3
323,1231682816372625408,"Me acuerdo que de chico mi abuela nos batía huevo con azúcar y lo poníamos en el pan, o cortaba una torta negra de… https://t.co/BoeR60BpPw",2020-02-23 20:50:41,0,0,Twitter for Android,nahuecandia,1187,400,"Robonia, tierra que no inventé",15
324,1231682734143234054,"mi padre: ufff un sándwich para cenar es súper poco pero dos es demasiado 

yo: uy pues hazte uno y medio

mi padre… https://t.co/t76WiScG1x",2020-02-23 20:50:22,0,1,Twitter for iPhone,cristinalucas_,170,339,,1
325,1231682363349983232,"Si alguna vez,
Sientes que nada te alivia, que los problemas te causan decaimiento y tristeza,
Si sientes que no ti… https://t.co/iRqNLBR1vh",2020-02-23 20:48:53,0,4,Twitter for iPhone,REscobarOficial,13115,6663,Veracruz,37
326,1231682040715784192,Me sentí pobre porque me hice un brunch de un sandwich de pollo de tres tapas con revoltillo y queso rayado derreti… https://t.co/1dB5Tj6Z5q,2020-02-23 20:47:36,0,1,Twitter for iPhone,cp3_cesar,1852,368, 📟,19
327,1231681916644024322,"@infiernotonite @antoniomt02 Sándwich mixto y yo soy el York, que os parece?",2020-02-23 20:47:07,0,1,Twitter for Android,_Crstan17,84,113,"Isla Cristina, España",0
328,1231681827661864961,Mae literalmente no he comido nada desde ayer (mas que un sandwich de queso) y ahora cada vez que me levanto de la… https://t.co/uqUQiK61Mh,2020-02-23 20:46:45,0,9,Twitter for Android,geovlm_,1890,893,Costa Rica,1
329,1231681096640843776,RT @Axelcavm: @maryciel0 Carnal amo tanto el planeta que REUTILIZO las bolsas de sándwich para no generar tanta contaminación ;)) te recomi…,2020-02-23 20:43:51,1,0,Twitter for iPhone,sofialiras,11576,984,,11
330,1231681010913488903,"RT @RaposaMutante: Sonia fuera de casa: BUAH ME VOY A COMER UN BURRITO CON PATATAS COMO MI BRAZO DE GRANDE
Sonia en casa: Que poco hambre..…",2020-02-23 20:43:31,1,0,Twitter for Android,bloodyraintatii,1257,648,Pandora-Idris ~ Sevilla ฅ'ω'ฅ,30
331,1231680673473323008,@lilianafranco20 Habría que taparle su boca mentirosa con un sandwich de miga.,2020-02-23 20:42:10,0,0,Twitter for Android,carmenSky2,2238,2317,Ciudad Autónoma de Buenos Aire,1
332,1231680480849879041,RT @MelyReynoso2: Que ganas de comer alto sandwich de miga con Doritos🤤,2020-02-23 20:41:24,1,0,Twitter for Android,perez_agosb,458,73,"Córdoba, Argentina",1
333,1231680412285624324,Pobre sandwich jajaj https://t.co/TMyJxIZTWY,2020-02-23 20:41:08,0,0,Twitter for Android,rivillas666,166,476,colombia,2
334,1231680402437365760,"RT @MiDivinaCocina: 10 IDEAS PARA UN SÁNDWICH TOSTADO, y disfruta de la cena!!
VER RECETA PINCHANDO FOTO --&gt; https://t.co/ol94lI0p8y",2020-02-23 20:41:06,1,0,Twitter for Android,celatsuarezg,373,452,,15
335,1231680352126550017,@Oscar_Dorantes Ya te la sandwich 😘,2020-02-23 20:40:54,0,1,Twitter for Android,Jeglemqz,2729,866,"Cuernavaca, México",39
336,1231680272804040704,Quizas un sandwich o pizza 🤔,2020-02-23 20:40:35,0,0,Twitter for Android,raceliMartinez,567,582,"La Plata, Argentina",3
337,1231680150623916032,#Sándwich Mixto: Cómo hacerlo perfecto https://t.co/p6ouJV4G3j,2020-02-23 20:40:06,0,0,Hootsuite Inc.,GastroyPolitica,2962,1131,"Barro, Galicia, Spain",274
338,1231679425810321408,hoy hemos cenado un cubano sandwich… oh my gods! #nyam #chef #cubanosandwich en Mataró https://t.co/pjBIEfnizq,2020-02-23 20:37:13,1,2,Instagram,ladymandona,609,164,Mataró (Barcelona),83
339,1231679277374017537,"@luifiguera @K1N624MUR0 @aducharner En mi casa se cenaba sándwich de jamón y queso, con tomates y lechuga, salsa ro… https://t.co/vf1obBnaEW",2020-02-23 20:36:37,0,0,Twitter Web App,RODJ3,26,150,,0
340,1231679213033459715,"@idustfoods Están en el cuarto de invitados, no hagas mucho ruido que Brandy anda dormido.

¿De que quieres el sándwich?",2020-02-23 20:36:22,0,0,Twitter Web Client,tcquiladreams,803,765,,17
341,1231678899375001603,"RT @veronic18363057: @riccicaris @MComadreja Camina!!, llévate un sándwich y siéntate en un banco en una plaza. NO TV NACIONAL, NO RADIO, N…",2020-02-23 20:35:07,1,0,Twitter for Android,riccicaris,385,516,Ciudad Autónoma de Buenos Aire,0
342,1231678793322024960,"Me voy a ir a jugar con tus cerditos mientras tienes el sándwich, @tcquiladreams.",2020-02-23 20:34:42,0,0,Twitter for Android,idustfoods,707,344,,6
343,1231678612140707848,RT @BarbCarrillo27: Bita dispone de $240 para consumir sándwich de pollo y queso provolone (x) y rebanadas de pizza (y). Su función de util…,2020-02-23 20:33:59,5,0,Twitter for iPhone,AChanesB,127,103,Álvaro Obregón,0
344,1231678409882963968,Que ganas de comer alto sandwich de miga con Doritos🤤,2020-02-23 20:33:11,1,0,Twitter for Android,MelyReynoso2,1712,667,,0
345,1231678285026856960,"@riccicaris @MComadreja Camina!!, llévate un sándwich y siéntate en un banco en una plaza. NO TV NACIONAL, NO RADIO, NO CONSUMO",2020-02-23 20:32:41,1,1,Twitter for iPhone,veronic18363057,24,26,,0
346,1231677952036876298,"¿Que Tiene Que Ver El Jamón Endiablado Y El Toddy Con Las Clases Sociales?, El Diablito Es Divino Con Arepa, Sandwi… https://t.co/huIgUSb7oG",2020-02-23 20:31:21,1,1,Twitter Web Client,Diana_Leonatorr,2171,4003,Venezuela,3
347,1231677757114986496,RT si te gusta!! #recetas Sándwich de verano https://t.co/1vb2NYJAJD,2020-02-23 20:30:35,0,1,blogsderecetas twitteador,blogsderecetas,52471,51928,,272
348,1231677505108692999,"Puedo hacerme un sándwich de queso y ddl?

Claro! Amiga",2020-02-23 20:29:35,0,5,Twitter Web App,LEONINAC,2805,625,King’s Landing,5
349,1231677444849111045,RT @incesCfsJAR: Sabes cómo celebran el Carnaval los participantes del Curso de Panificación Doméstica? Pues practicando todo lo aprendido:…,2020-02-23 20:29:20,4,0,Twitter Web App,basket286,402,998,Venezuela,1
350,1231676996364705801,"RT @machosaurio: Mi comida de oficina favorita es el sándwich vegetal especial, es el sarcasmo hecho sándwich. https://t.co/uhxpAIFRra",2020-02-23 20:27:34,1,0,Twitter Web App,Wobbuffet_CANT,110,72,Erde-Tyrene,2
351,1231676928744026112,"RT @invisivee: Onvres: jasjs oye morra me haces un sándwich? Ingeniería es para vat0s jsjs k chistoso soy

Also onvres: Oye me pasAs la TaR…",2020-02-23 20:27:17,4,0,Twitter for iPhone,strbrrymilk2,45,185,"Mexicali, Baja California",0
352,1231676344536354816,Amor eterno a los sándwich de miga,2020-02-23 20:24:58,0,0,Twitter for Android,CelesteeFalcon,273,564,,3
353,1231675872010108928,"RT @badperra: Me acabo de comer un sándwich, No quieres las sobras de esto también? 😂",2020-02-23 20:23:05,262,0,Twitter for iPhone,alanscvz,617,603,"Santiago, Nuevo León",0
354,1231675443641712640,Me clave unos sándwich de miga con un coca 🤤,2020-02-23 20:21:23,0,0,Twitter for Android,FranquitooFerna,1909,1935,,1
355,1231675398217437184,@maryciel0 Carnal amo tanto el planeta que REUTILIZO las bolsas de sándwich para no generar tanta contaminación ;))… https://t.co/s5XbgQ8gLZ,2020-02-23 20:21:13,1,7,Twitter for iPhone,Axelcavm,7582,771,México,5
356,1231674845693431809,sandwich habla de una violacion y sobre denigración a la mujer,2020-02-23 20:19:01,0,0,Twitter for Android,_clikkiewalker,140,546,,1
357,1231674688889393161,"Imagínense, es ingeniero ambiental y usa bolsas de sándwich como condones, aparte de ser poco salubre esta usando P… https://t.co/REJdSeiS9O",2020-02-23 20:18:23,0,23,Twitter for iPhone,maryciel0,20629,939,mexa,20
358,1231674675719176192,"RT @notafaso: Amor cuando termines de hacer los sandwich quiero hablar con vos de algo que vi en tu celular.

Yo: https://t.co/HyHkM5ywNl",2020-02-23 20:18:20,3131,0,Twitter for Android,La_19p,72,198,,1
359,1231674619289055233,"@pedrodegabia @K1N624MUR0 Había un untable de Kraft que se llamaba Sándwich Spread, era como una salsa rosada pero… https://t.co/OcVQCU2fV9",2020-02-23 20:18:07,0,0,Twitter for Android,alexmora68,2836,3291,Venezuela,5
360,1231674588901380096,estoy viendo la serie esta doblada y dicen sangüis en vez de sándwich aire,2020-02-23 20:18:00,0,1,Twitter for iPhone,rcwritethestars,1331,1110,,19
361,1231674366271926272,@luischumaceiro Olvídese de las empanadas. El sandwich de pernil es lo máximo: el mejor de Caracas.,2020-02-23 20:17:06,0,0,Twitter for iPhone,pedrogamero,265,728,"Caracas, Venezuela",6
362,1231674143113928707,He qmado un puto sandwich con la sandwichera,2020-02-23 20:16:13,0,1,Twitter for Android,amparogarciiia,33,46,,0
363,1231674076969807873,RT @littlemapuche: @WolffWaldo @lilianafranco20 Se ve que Lili está recibiendo los sándwich de miga,2020-02-23 20:15:58,0,0,Twitter for Android,ladyemiku,396,741,,11
364,1231673896736362497,"@Cheskacsk First world problems, pero si, probé un sandwich de tofurkey con queso amarillo vegano y sabía exactamen… https://t.co/nvblSpsnW8",2020-02-23 20:15:15,0,0,Twitter for Android,G11Paolini,424,1497,Downhill.,7
365,1231673387367489537,@cescorcia Para serte sincera nunca me han gustado los culecos. Esas  aglomeraciones me causan claustrofobia. Me gu… https://t.co/bi1lsd6nQk,2020-02-23 20:13:13,0,2,Twitter for iPhone,arobleschiari,1734,607,,6
366,1231673322833883138,"@NamjoonBiasedHN @ho2seokjin @BTS_twt Cómo se les dice en tu país/donde vives?
🐷 cerdo/cochino/puerco
🚗 auto/carro/… https://t.co/tySgRH0Plj",2020-02-23 20:12:58,0,0,Twitter for Android,Magali_IR,390,432,,2
367,1231673045225496578,@Segoahni hazte un sándwich,2020-02-23 20:11:52,0,1,Twitter for iPhone,bucciaratiiii,2644,1246, エルリ caejose ♡ | 𓂀𓁛𓆃,78
368,1231672931681476616,"Desde que entre a la panadería que estoy comiendo de todo🥺 encima hay un montón de sándwich de miga, me comí 8 ya",2020-02-23 20:11:24,0,0,Twitter for iPhone,mili_nicol01,706,135,"Lanús, Argentina",0
369,1231672693331779587,"RT @jmald70: @luifiguera @K1N624MUR0 @aducharner Será que yo pertenecía a la clase media alta de Catia? Porque teníamos Toddy, Diablitos, S…",2020-02-23 20:10:28,1,0,Twitter Web App,rivasbert,1709,3833,Venezuela,14
370,1231672675870834688,@Axelcavm HAHAHAHAHAHAH ya deja de levantar falsos quebin tu me dijiste que usabas ziplocks y bolsitas de sándwich como condones,2020-02-23 20:10:23,0,1,Twitter for iPhone,maryciel0,20629,939,mexa,20
371,1231672496400846848,"RT @jmald70: @luifiguera @K1N624MUR0 @aducharner Será que yo pertenecía a la clase media alta de Catia? Porque teníamos Toddy, Diablitos, S…",2020-02-23 20:09:41,1,0,Twitter Web App,daviantonioh,376,905,,1
372,1231672391480291343,Uds pagarían $6 por un buen sandwich de pernil. Con tomate y alfalfa?,2020-02-23 20:09:16,0,0,Twitter for Android,Reycotufo,179,441,Por ahí,3
373,1231672237276778497,"Mi cena, sándwich de Nocilla (no tengo Nutella) y nesquik, eso sí con pan integral 😂. Último cebatil del finde, mañ… https://t.co/iDY0slPIsA",2020-02-23 20:08:39,0,4,Twitter Web App,nuececita,62,120,"Cartagena, España",0
374,1231671849668444160,@EduOrue @aisman6 @BurgerKing_Py Acá hacen eso y los perros van a entrar a cargar hielo para el terere y llevar may… https://t.co/27EJAeWjrs,2020-02-23 20:07:06,0,1,Twitter for Android,RaulFernandezs,71,188,Asunción,0
375,1231671835172929537,"Nenerina (aunque estábamos creciditos) crema de arroz Polly, PASPALITOS! sandwich spread (picanesa) con saltinas Pu… https://t.co/ORCeMdBXRN",2020-02-23 20:07:03,0,1,Twitter for Android,clemulu,2700,2024,POBRE VENEZUELA,23
376,1231671815619084289,Quiero un sándwich de ‘hato nuevo’,2020-02-23 20:06:58,0,1,Twitter for iPhone,meykyes,467,386,"Puerto Rico, USA",0
377,1231670036336709633,"Yo: ¿Te parece si cenamos sushi?

Yo, una hora más tarde: Esta noche hago una pizza de berenjena que 😋

Yo, media h… https://t.co/67iU1xlhfL",2020-02-23 19:59:54,0,0,Twitter for Android,WonderMariajo,280,321,#MeriajoOTP,8
378,1231668902524071937,"RT @gasconmarquez: Tomabamos Toddy en nuestra casa usualmente  en la cena con un sandwich, no era ningun sacrificio economico",2020-02-23 19:55:24,3,0,Twitter for Android,cotilla13,11257,6602,,48
379,1231668663255814146,"@marcelomerino50 @osvaldobazan @elguisodebagre @ManuGuisone Muy rico el sándwich, fui con toda la familia muy tarde… https://t.co/YBg2siUquJ",2020-02-23 19:54:27,0,3,TW Blue,leocapo_,7398,6052,,3
380,1231668117534892034,@joseluislrivas Pues esta peli ha acabado con un sandwich en mi boca,2020-02-23 19:52:17,0,1,Twitter for Android,Pau_Vega13,1603,359,Mirando al mar,23
381,1231667802609725440,@MsSmil_e Es que por el trab no almorzamos mi hija en negocio mi pareja custodio yo empl dom.asi que estamos acostu… https://t.co/FtPjtJZH2J,2020-02-23 19:51:02,0,1,Twitter for Android,VIVIANAPARRILL2,193,291,mi casa argentina,2
382,1231667683671904256,"Mi comida de oficina favorita es el sándwich vegetal especial, es el sarcasmo hecho sándwich. https://t.co/uhxpAIFRra",2020-02-23 19:50:33,1,5,Twitter for Android,machosaurio,471,592,"Valencia, España ",9
383,1231667390892650497,Yo yendo a pagar un sandwich de 1 euro del carrefour expres con un billete de 50: https://t.co/KgNToiPgAI,2020-02-23 19:49:23,0,1,Twitter for Android,reyicas01,362,348,Orihuela,7
384,1231667311720812544,"@Rdecondenados @neonatonene En el Vips el caldo tlalpeño está más bueno.
En el Toks son mejores con los sándwiches… https://t.co/lVhvHmfLXT",2020-02-23 19:49:05,0,1,Twitter for iPhone,ersa_ca,153,557,,2
